Prediction of Silicate Glasses' Stiffness by High-Throughput Molecular Dynamics Simulations and Machine Learning,Jan-19,
Connecting implicit and explicit large eddy simulations of two-dimensional turbulence through machine learning,Jan-19,
Strong Black-box Adversarial Attacks on Unsupervised Machine Learning Models,Jan-19,
A machine learning approach for identifying the counterparts of submillimetre galaxies and applications to the GOODS-North field,Jan-19,
Hybrid Machine Learning Approach to Popularity Prediction of Newly Released Contents for Online Video Streaming Service,Jan-19,
Bayesian Differential Privacy for Machine Learning,Jan-19,
A Framework for Understanding Unintended Consequences of Machine Learning,Jan-19,
RED-Attack: Resource Efficient Decision based Attack for Machine Learning,Jan-19,
PUMA: A Programmable Ultra-efficient Memristor-based Accelerator for Machine Learning Inference,Jan-19,
Investigating Limit Order Book Characteristics for Short Term Price Prediction: a Machine Learning Approach,Jan-19,
Impact of Data Pruning on Machine Learning Algorithm Performance,Jan-19,
Bayesian Networks based Hybrid Quantum-Classical Machine Learning Approach to Elucidate Gene Regulatory Pathways,Jan-19,
Design and Analysis of Machine Learning Exchange-Correlation Functionals via Rotationally Invariant Convolutional Descriptors,Jan-19,
Machine-learning of atomic-scale properties based on physical principles,Jan-19,
Emergent Quantum Mechanics in an Introspective Machine Learning Architecture,Jan-19,
Human-Centered Artificial Intelligence and Machine Learning,Jan-19,
Hyperbox based machine learning algorithms: A comprehensive survey,Jan-19,
Learning Efficient Lexically-Constrained Neural Machine Translation with External Memory,Jan-19,
Advances of Machine Learning in Molecular Modeling and Simulation,Feb-19,
ProteinNet: a standardized data set for machine learning of protein structure,Feb-19,
TF-Replicator: Distributed Machine Learning for Researchers,Feb-19,
The Spatially-Conscious Machine Learning Model,Feb-19,
Using a machine learning approach to determine the space group of a structure from the atomic pair distribution function (PDF),Feb-19,
CodedPrivateML: A Fast and Privacy-Preserving Framework for Distributed Machine Learning,Feb-19,
Machine Learning for Seizure Type Classification: Setting the benchmark,Feb-19,
Some machine learning schemes for high-dimensional nonlinear PDEs,Feb-19,
Machine Learning for the Zwicky Transient Facility,Feb-19,
Machine Vision and Deep Learning for Classification of Radio SETI Signals,Feb-19,
Star Formation Rates for photometric samples of galaxies using machine learning methods,Feb-19,
Optimizing seed inputs in fuzzing with machine learning,Feb-19,
Extending the Bump Hunt with Machine Learning,Feb-19,
Prediction of galaxy halo masses in SDSS DR7 via a machine learning approach,Feb-19,
Achieving Data Utility-Privacy Tradeoff in Internet of Medical Things: A Machine Learning Approach,Feb-19,
Modeling Heterogeneity in Mode-Switching Behavior Under a Mobility-on-Demand Transit System: An Interpretable Machine Learning Approach,Feb-19,
Machine learning as an improved estimator for magnetization curve and spin gap,Feb-19,
Discretization based Solutions for Secure Machine Learning against Adversarial Attacks,Feb-19,
Machine learning and chord based feature engineering for genre prediction in popular Brazilian music,Feb-19,
Machine Learning Forcefield for Silicate Glasses,Feb-19,
Assessing the Local Interpretability of Machine Learning Models,Feb-19,
Colorectal Cancer Outcome Prediction from H&E Whole Slide Images using Machine Learning and Automatically Inferred Phenotype Profiles,Feb-19,
Machine Learning With Feature Selection Using Principal Component Analysis for Malware Detection: A Case Study,Feb-19,
Paradigm shift in electron-based crystallography via machine learning,Feb-19,
A Minimal Template for Interactive Web-based Demonstrations of Musical Machine Learning,Feb-19,
Drynx: Decentralized Secure Verifiable System for Statistical Queries and Machine Learning on Distributed Datasets,Feb-19,
A physics-aware probabilistic machine learning framework for coarse-graining high-dimensional systems in the Small Data regime,Feb-19,
Can a machine learn the outcome of planetary collisions?,Feb-19,
Multi-faceted machine learning of competing orders in disordered interacting systems,Feb-19,
Applications of Machine Learning in Cryptography: A Survey,Feb-19,
Two-Line Element Estimation Using Machine Learning,Feb-19,
Learning Theory and Support Vector Machines - a primer,Feb-19,
Differential Description Length for Hyperparameter Selection in Machine Learning,Feb-19,
Mathematical Notions vs. Human Perception of Fairness: A Descriptive Approach to Fairness for Machine Learning,Feb-19,
On Nonconvex Optimization for Machine Learning: Gradients Stochasticity and Saddle Points,Feb-19,
Bone Texture Analysis for Prediction of Incident Radio-graphic Hip Osteoarthritis Using Machine Learning: Data from the Cohort Hip and Cohort Knee (CHECK) study,Feb-19,
Federated Machine Learning: Concept and Applications,Feb-19,
ATMSeer: Increasing Transparency and Controllability in Automated Machine Learning,Feb-19,
Machine Learning of Time Series Using Time-delay Embedding and Precision Annealing,Feb-19,
Unsupervised machine learning in atomistic simulations between predictions and understanding,Feb-19,
Risk management with machine-learning-based algorithms,Feb-19,
Tractography and machine learning: Current state and open challenges,Feb-19,
Exploring SMEFT in VH with Machine Learning,Feb-19,
Machine Learning on Biomedical Images: Interactive Learning Transfer Learning Class Imbalance and Beyond,Feb-19,
Twitch Plays Pokemon Machine Learns Twitch: Unsupervised Context-Aware Anomaly Detection for Identifying Trolls in Streaming Data,Feb-19,
Private Inner Product Retrieval for Distributed Machine Learning,Feb-19,
Learning Compositional Representations of Interacting Systems with Restricted Boltzmann Machines: Comparative Study of Lattice Proteins,Feb-19,
Prediction of Porosity and Permeability Alteration based on Machine Learning Algorithms,Feb-19,
Forecasting the 2017-2018 Yemen Cholera Outbreak with Machine Learning,Feb-19,
Using Machine Learning to Guide Cognitive Modeling: A Case Study in Moral Reasoning,Feb-19,
Seven Myths in Machine Learning Research,Feb-19,
Democratisation of Usable Machine Learning in Computer Vision,Feb-19,
Machine learning non-Markovian quantum dynamics,Feb-19,
Automating the Construction of Jet Observables with Machine Learning,Feb-19,
Machine learning-assisted directed protein evolution with combinatorial libraries,Feb-19,
Identification of Bugs and Vulnerabilities in TLS Implementation for Windows Operating System Using State Machine Learning,Feb-19,
'Zhores' -- Petaflops supercomputer for data-driven modeling machine learning and artificial intelligence installed in Skolkovo Institute of Science and Technology,Feb-19,
On Detecting and Preventing Jamming Attacks with Machine Learning in Optical Networks,Feb-19,
A Machine Learning based Robust Prediction Model for Real-life Mobile Phone Data,Feb-19,
Evaluating the optical classification of Fermi BCUs using machine learning,Feb-19,
Experimental pairwise entanglement estimation for an N-qubit system :A machine learning approach for programming quantum hardware,Feb-19,
Inference of a Multi-Domain Machine Learning Model to Predict Mortality in Hospital Stays for Patients with Cancer upon Febrile Neutropenia Onset,Feb-19,
A Graph-Based Machine Learning Approach for Bot Detection,Feb-19,
Ring Learning With Errors: A crossroads between postquantum cryptography machine learning and number theory,Feb-19,
Constraining the Thermal Properties of Planetary Surfaces using Machine Learning: Application to Airless Bodies,Feb-19,
Experimental Study on CTL model checking using Machine Learning,Feb-19,
Identifying Malicious Web Domains Using Machine Learning Techniques with Online Credibility and Performance Data,Feb-19,
Evaluating Differentially Private Machine Learning in Practice,Feb-19,
Machine Learning Aided Anonymization of Spatiotemporal Trajectory Datasets,Feb-19,
Turbulence Model Development using CFD-Driven Machine Learning,Feb-19,
Revealing quantum chaos with machine learning,Feb-19,
Predicting Young's Modulus of Glasses with Sparse Datasets using Machine Learning,Feb-19,
The Machine Learning Landscape of Top Taggers,Feb-19,
Grammar Based Directed Testing of Machine Learning Systems,Feb-19,
Performance Analysis of Machine Learning Techniques to Predict Diabetes Mellitus,Feb-19,
The Role of Machine Learning in the Next Decade of Cosmology,Feb-19,
Unmasking Clever Hans Predictors and Assessing What Machines Really Learn,Feb-19,
Prediction of the disease controllability in a complex network using machine learning algorithms,Feb-19,
Machine learning for subgroup discovery under treatment effect,Feb-19,
Social Credibility Incorporating Semantic Analysis and Machine Learning: A Survey of the State-of-the-Art and Future Research Directions,Feb-19,
Shallow Water Bathymetry Mapping from UAV Imagery based on Machine Learning,Feb-19,
A Replication Study: Machine Learning Models Are Capable of Predicting Sexual Orientation From Facial Images,Feb-19,
Learning Everywhere: Pervasive Machine Learning for Effective High-Performance Computation,Feb-19,
The principles of adaptation in organisms and machines I: machine learning information theory and thermodynamics,Feb-19,
Reinforcement Learning based Curriculum Optimization for Neural Machine Translation,Mar-19,
Optimal Algorithms for Ski Rental with Soft Machine-Learned Predictions,Mar-19,
Completing density functional theory by machine-learning hidden messages from molecules,Mar-19,
Identifying Bid Leakage In Procurement Auctions: Machine Learning Approach,Mar-19,
Continuous Integration of Machine Learning Models with ease.ml/ci: Towards a Rigorous Yet Practical Treatment,Mar-19,
Machine learning in policy evaluation: new tools for causal inference,Mar-19,
Single-Component Order Parameter in URu$_2$Si$_2$ Uncovered by Resonant Ultrasound Spectroscopy and Machine Learning,Mar-19,
A unifying representer theorem for inverse problems and machine learning,Mar-19,
Machine Learning Holographic Mapping by Neural Network Renormalization Group,Mar-19,
